machine_id,bucket,time_us,total_cpu,peak_cpu,total_mem,peak_mem,disk_io,n_tasks
11,5785826,1735747800000000,0.223754,0.253134,0.396513,0.43163,0.0,1
11,5785827,1735748100000000,0.198743,0.270797,0.369396,0.407332,0.0,1
11,5785828,1735748400000000,0.191468,0.2324,0.455231,0.480904,0.0,3
11,5785829,1735748700000000,0.221185,0.287754,0.356007,0.37532,0.0,1
11,5785830,1735749000000000,0.233982,0.278572,0.419621,0.44021,0.0,7
11,5785831,1735749300000000,0.215563,0.245212,0.407687,0.426027,0.0,2
11,5785832,1735749600000000,0.665787,0.724879,0.538738,0.544933,0.04445,6
11,5785833,1735749900000000,0.660743,0.6749,0.544236,0.556467,0.023109,4
11,5785834,1735750200000000,0.670331,0.747905,0.523008,0.526623,0.188209,3
11,5785835,1735750500000000,0.259122,0.304906,0.311766,0.315308,0.00061,3
11,5785836,1735750800000000,0.267052,0.275386,0.407436,0.419909,0.039746,3
11,5785837,1735751100000000,0.23317,0.266879,0.398747,0.425392,0.0,5
11,5785838,1735751400000000,0.211723,0.268726,0.397529,0.422077,0.0,5
11,5785839,1735751700000000,0.221113,0.226562,0.379913,0.402292,0.0,3
11,5785840,1735752000000000,0.248319,0.269229,0.425728,0.455685,0.0,5
11,5785841,1735752300000000,0.203922,0.277872,0.336733,0.353641,0.0,2
11,5785842,1735752600000000,0.246058,0.274554,0.444856,0.46254,0.0,5
11,5785843,1735752900000000,0.216941,0.229674,0.336413,0.357134,0.0,1
11,5785844,1735753200000000,0.224088,0.231959,0.374117,0.376781,0.0,3
11,5785845,1735753500000000,0.205462,0.254987,0.399147,0.422414,0.0,2
11,5785846,1735753800000000,0.196173,0.240824,0.348062,0.378072,0.0,2
11,5785847,1735754100000000,0.214981,0.2668,0.405204,0.415749,0.0,5
11,5785848,1735754400000000,0.243454,0.320097,0.371498,0.40569,0.0,4
11,5785849,1735754700000000,0.207365,0.212174,0.377303,0.387952,0.0,7
11,5785850,1735755000000000,0.249025,0.264839,0.379914,0.400442,0.0,5
11,5785851,1735755300000000,0.209688,0.228394,0.350318,0.385297,0.0,6
11,5785852,1735755600000000,0.200772,0.234939,0.460313,0.489838,0.0,2
11,5785853,1735755900000000,0.224565,0.234248,0.345008,0.368053,0.0,1
11,5785854,1735756200000000,0.232223,0.265013,0.289834,0.314743,0.0,3
11,5785855,1735756500000000,0.223386,0.288681,0.34604,0.350395,0.0,4
11,5785856,1735756800000000,0.222717,0.23581,0.383203,0.411176,0.0,1
11,5785857,1735757100000000,0.248853,0.32218,0.372025,0.396502,0.0,2
11,5785858,1735757400000000,0.221708,0.294609,0.418341,0.421722,0.0,5
11,5785859,1735757700000000,0.211533,0.252572,0.413324,0.418296,0.0,7
11,5785860,1735758000000000,0.199607,0.268419,0.357127,0.395967,0.0,1
11,5785861,1735758300000000,0.242925,0.299846,0.317735,0.324859,0.0,6
11,5785862,1735758600000000,0.212338,0.240877,0.322992,0.358823,0.0,3
11,5785863,1735758900000000,0.214094,0.259034,0.373645,0.384678,0.0,3
11,5785864,1735759200000000,0.238934,0.248263,0.321046,0.336891,0.0,4
11,5785865,1735759500000000,0.256975,0.296636,0.37523,0.397449,0.031392,3
11,5785866,1735759800000000,0.224524,0.290922,0.435436,0.46047,0.0,2
11,5785867,1735760100000000,0.217534,0.264353,0.38985,0.409761,0.0,2
11,5785868,1735760400000000,0.219898,0.250461,0.378791,0.392729,0.0,3
11,5785869,1735760700000000,0.2118,0.264885,0.332499,0.352447,0.0,6
11,5785870,1735761000000000,0.213595,0.291743,0.382028,0.410055,0.0,1
11,5785871,1735761300000000,0.213691,0.21909,0.364451,0.38031,0.0,1
11,5785872,1735761600000000,0.236393,0.262822,0.392283,0.414093,0.0,2
11,5785873,1735761900000000,0.218413,0.230888,0.405528,0.420695,0.0,5
11,5785874,1735762200000000,0.244468,0.321023,0.421489,0.434686,0.0,0
11,5785875,1735762500000000,0.217907,0.261579,0.381423,0.393376,0.0,4
11,5785876,1735762800000000,0.213393,0.223767,0.395165,0.404123,0.0,3
11,5785877,1735763100000000,0.243002,0.291975,0.364571,0.395002,0.0,2
11,5785878,1735763400000000,0.220388,0.260422,0.422439,0.461794,0.0,4
11,5785879,1735763700000000,0.217724,0.22247,0.340719,0.341878,0.0,2
11,5785880,1735764000000000,0.220604,0.289765,0.368913,0.376755,0.0,7
11,5785881,1735764300000000,0.2464,0.303135,0.435705,0.474275,0.0,3
11,5785882,1735764600000000,0.225509,0.225929,0.359662,0.373333,0.0,6
11,5785883,1735764900000000,0.242491,0.319264,0.33124,0.346799,0.0,1
11,5785884,1735765200000000,0.633944,0.646685,0.50545,0.531969,0.053167,4
11,5785885,1735765500000000,0.657776,0.657797,0.585891,0.599998,0.043877,10
11,5785886,1735765800000000,0.224278,0.25846,0.287668,0.307376,0.0,3
11,5785887,1735766100000000,0.235886,0.247149,0.386656,0.422685,0.0,5
11,5785888,1735766400000000,0.2374,0.283011,0.35773,0.380321,0.0,3
11,5785889,1735766700000000,0.203051,0.227965,0.364362,0.391038,0.0,4
11,5785890,1735767000000000,0.221295,0.236109,0.363512,0.372195,0.0,1
11,5785891,1735767300000000,0.23723,0.316057,0.42145,0.431908,0.0,7
11,5785892,1735767600000000,0.240097,0.266715,0.386186,0.421848,0.0,6
11,5785893,1735767900000000,0.242562,0.27574,0.425318,0.462021,0.0,2
11,5785894,1735768200000000,0.221885,0.245424,0.429025,0.461304,0.0,5
11,5785895,1735768500000000,0.247724,0.314683,0.387899,0.392782,0.0,2
11,5785896,1735768800000000,0.20817,0.223913,0.35848,0.391221,0.0,6
11,5785897,1735769100000000,0.193094,0.203307,0.38267,0.383439,0.0,4
11,5785898,1735769400000000,0.215003,0.28552,0.398059,0.421921,0.0,1
11,5785899,1735769700000000,0.241525,0.256194,0.338402,0.365413,0.0,3
11,5785900,1735770000000000,0.200448,0.269083,0.379599,0.396656,0.0,5
11,5785901,1735770300000000,0.193543,0.239797,0.357598,0.376766,0.0,4
11,5785902,1735770600000000,0.189031,0.254901,0.349347,0.379021,0.0,4
11,5785903,1735770900000000,0.233247,0.23886,0.353999,0.389794,0.0,2
11,5785904,1735771200000000,0.193943,0.271033,0.342851,0.350425,0.0,2
11,5785905,1735771500000000,0.229883,0.253864,0.430685,0.436224,0.0,3
11,5785906,1735771800000000,0.214094,0.218785,0.360373,0.385573,0.0,9
11,5785907,1735772100000000,0.206129,0.26732,0.417896,0.427126,0.0,5
11,5785908,1735772400000000,0.202023,0.216299,0.375949,0.383718,0.0,3
11,5785909,1735772700000000,0.223713,0.251802,0.332991,0.341131,0.0,1
11,5785910,1735773000000000,0.206425,0.253998,0.37988,0.387753,0.0,1
11,5785911,1735773300000000,0.21991,0.2254,0.329452,0.348537,0.0,0
11,5785912,1735773600000000,0.227225,0.24338,0.403815,0.44239,0.0,3
11,5785913,1735773900000000,0.231028,0.270154,0.372549,0.405672,0.0,5
11,5785914,1735774200000000,0.236818,0.27057,0.417094,0.438827,0.0,3
11,5785915,1735774500000000,0.222965,0.267571,0.43538,0.438626,0.0,2
11,5785916,1735774800000000,0.201098,0.259389,0.300971,0.327888,0.0,2
11,5785917,1735775100000000,0.228383,0.256622,0.361488,0.379534,0.0,2
11,5785918,1735775400000000,0.231812,0.264164,0.332756,0.36389,0.0,0
11,5785919,1735775700000000,0.216732,0.238522,0.462187,0.481945,0.0,3
11,5785920,1735776000000000,0.214818,0.241994,0.357574,0.384305,0.0,3
11,5785921,1735776300000000,0.264553,0.268636,0.339989,0.347991,0.004476,2
11,5785922,1735776600000000,0.196725,0.243135,0.458467,0.491796,0.0,3
11,5785923,1735776900000000,0.228886,0.242708,0.351067,0.382244,0.0,3
11,5785924,1735777200000000,0.238829,0.296132,0.318716,0.333676,0.0,6
11,5785925,1735777500000000,0.213857,0.217233,0.328514,0.36706,0.0,0
11,5785926,1735777800000000,0.216967,0.221757,0.381666,0.388082,0.0,0
11,5785927,1735778100000000,0.212774,0.235549,0.376301,0.377101,0.0,5
11,5785928,1735778400000000,0.220004,0.255076,0.343561,0.374087,0.0,3
11,5785929,1735778700000000,0.236191,0.29168,0.363265,0.387288,0.0,1
11,5785930,1735779000000000,0.216432,0.271807,0.377875,0.382311,0.0,1
11,5785931,1735779300000000,0.275991,0.353861,0.449553,0.455934,0.003857,5
12,5785632,1735689600000000,0.215901,0.233468,0.393436,0.399701,0.0,4
12,5785633,1735689900000000,0.222357,0.299319,0.374793,0.414627,0.0,2
12,5785634,1735690200000000,0.223008,0.274482,0.382266,0.385406,0.0,2
12,5785635,1735690500000000,0.206103,0.229006,0.384287,0.387316,0.0,2
12,5785636,1735690800000000,0.246323,0.322082,0.350357,0.381851,0.0,6
12,5785637,1735691100000000,0.2204,0.2522,0.393258,0.397304,0.0,1
12,5785638,1735691400000000,0.229625,0.240894,0.414923,0.431127,0.0,6
12,5785639,1735691700000000,0.22764,0.304866,0.395568,0.432668,0.0,6
12,5785640,1735692000000000,0.227271,0.280545,0.365378,0.396893,0.0,3
12,5785641,1735692300000000,0.201926,0.262152,0.37765,0.386964,0.0,1
12,5785642,1735692600000000,0.219885,0.221686,0.362409,0.37245,0.0,2
12,5785643,1735692900000000,0.261053,0.283705,0.386619,0.41031,0.019945,3
12,5785644,1735693200000000,0.248569,0.324203,0.339492,0.358949,0.0,6
12,5785645,1735693500000000,0.637939,0.650381,0.578481,0.583151,0.190472,12
12,5785646,1735693800000000,0.628509,0.698387,0.597398,0.603744,0.033939,6
12,5785647,1735694100000000,0.595193,0.65683,0.48016,0.512276,0.048916,4
12,5785648,1735694400000000,0.211048,0.241329,0.405314,0.419105,0.0,3
12,5785649,1735694700000000,0.218588,0.289526,0.434821,0.466781,0.0,0
12,5785650,1735695000000000,0.214288,0.288105,0.336696,0.344289,0.0,3
12,5785651,1735695300000000,0.215542,0.284891,0.289102,0.31308,0.0,6
12,5785652,1735695600000000,0.231204,0.263802,0.441593,0.461798,0.0,4
12,5785653,1735695900000000,0.201994,0.248964,0.370285,0.38334,0.0,5
12,5785654,1735696200000000,0.224908,0.249398,0.357938,0.382281,0.0,7
12,5785655,1735696500000000,0.218015,0.228412,0.378199,0.38318,0.0,4
12,5785656,1735696800000000,0.204119,0.276287,0.356678,0.390937,0.0,3
12,5785657,1735697100000000,0.250134,0.328626,0.505925,0.535661,0.00317,6
12,5785658,1735697400000000,0.233461,0.238147,0.360483,0.371962,0.0,2
12,5785659,1735697700000000,0.205845,0.260864,0.385139,0.408345,0.0,5
12,5785660,1735698000000000,0.229311,0.30525,0.431949,0.468035,0.0,4
12,5785661,1735698300000000,0.19499,0.243623,0.419744,0.436636,0.0,3
12,5785662,1735698600000000,0.208057,0.211825,0.41666,0.431193,0.0,2
12,5785663,1735698900000000,0.243896,0.245089,0.368337,0.400295,0.0,5
12,5785664,1735699200000000,0.226327,0.266655,0.373131,0.373178,0.0,4
12,5785665,1735699500000000,0.224882,0.300077,0.29173,0.319185,0.0,4
12,5785666,1735699800000000,0.237765,0.260075,0.380238,0.38887,0.0,3
12,5785667,1735700100000000,0.231003,0.259029,0.382163,0.409933,0.0,4
12,5785668,1735700400000000,0.215211,0.278891,0.404993,0.422509,0.0,4
12,5785669,1735700700000000,0.236855,0.300988,0.454719,0.455531,0.0,6
12,5785670,1735701000000000,0.189599,0.26509,0.394812,0.429782,0.0,2
12,5785671,1735701300000000,0.207985,0.275079,0.415621,0.437482,0.0,1
12,5785672,1735701600000000,0.218255,0.265769,0.375691,0.388235,0.0,3
12,5785673,1735701900000000,0.229859,0.30496,0.431823,0.459958,0.0,2
12,5785674,1735702200000000,0.21415,0.263303,0.375398,0.395235,0.0,1
12,5785675,1735702500000000,0.187887,0.236013,0.411385,0.412783,0.0,5
12,5785676,1735702800000000,0.185359,0.1866,0.397056,0.423066,0.0,4
12,5785677,1735703100000000,0.218774,0.255211,0.39228,0.431061,0.0,6
12,5785678,1735703400000000,0.2114,0.214836,0.312361,0.32124,0.0,0
12,5785679,1735703700000000,0.20362,0.275522,0.415001,0.449518,0.0,2
12,5785680,1735704000000000,0.200609,0.201447,0.385339,0.410178,0.0,7
12,5785681,1735704300000000,0.222408,0.246968,0.405946,0.409062,0.0,2
12,5785682,1735704600000000,0.243441,0.323046,0.397746,0.426945,0.0,1
12,5785683,1735704900000000,0.222409,0.286015,0.397281,0.41494,0.0,1
12,5785684,1735705200000000,0.243681,0.304294,0.437314,0.469064,0.0,4
12,5785685,1735705500000000,0.213268,0.270299,0.355687,0.381117,0.0,4
12,5785686,1735705800000000,0.227982,0.232081,0.398499,0.398611,0.0,3
12,5785687,1735706100000000,0.244337,0.267393,0.35442,0.359472,0.0,7
12,5785688,1735706400000000,0.217158,0.281035,0.399073,0.41317,0.0,1
12,5785689,1735706700000000,0.220468,0.292112,0.387215,0.406489,0.0,1
12,5785690,1735707000000000,0.213259,0.241264,0.349402,0.386687,0.0,2
12,5785691,1735707300000000,0.230665,0.251418,0.384479,0.417358,0.0,2
12,5785692,1735707600000000,0.236241,0.255113,0.359936,0.392001,0.0,3
12,5785693,1735707900000000,0.226323,0.270168,0.364093,0.385676,0.0,2
12,5785694,1735708200000000,0.21587,0.239189,0.389747,0.393461,0.0,5
12,5785695,1735708500000000,0.193005,0.194712,0.378288,0.40812,0.0,4
12,5785696,1735708800000000,0.219128,0.250388,0.299876,0.303338,0.0,1
12,5785697,1735709100000000,0.216545,0.260844,0.39061,0.394268,0.0,4
12,5785698,1735709400000000,0.224248,0.274987,0.366353,0.376557,0.0,2
12,5785699,1735709700000000,0.222102,0.249539,0.361163,0.398066,0.0,1
12,5785700,1735710000000000,0.248303,0.273415,0.34182,0.371817,0.0,3
12,5785701,1735710300000000,0.207465,0.230175,0.370797,0.373863,0.0,1
12,5785702,1735710600000000,0.191645,0.241511,0.346155,0.382912,0.0,5
12,5785703,1735710900000000,0.199434,0.222124,0.420743,0.452078,0.0,4
12,5785704,1735711200000000,0.208595,0.281943,0.303031,0.327177,0.0,4
12,5785705,1735711500000000,0.239476,0.262011,0.34526,0.350338,0.0,4
12,5785706,1735711800000000,0.19665,0.259925,0.327562,0.340367,0.0,3
12,5785707,1735712100000000,0.199052,0.22463,0.380014,0.392042,0.0,2
12,5785708,1735712400000000,0.22745,0.27823,0.426533,0.452135,0.0,6
12,5785709,1735712700000000,0.634843,0.690765,0.54232,0.565835,0.011212,10
12,5785710,1735713000000000,0.59167,0.60562,0.463298,0.474388,0.020373,6
12,5785711,1735713300000000,0.587659,0.618056,0.488511,0.500955,0.004125,5
12,5785712,1735713600000000,0.543549,0.553756,0.457875,0.478613,0.014019,6
12,5785713,1735713900000000,0.569539,0.610392,0.519648,0.553464,0.04859,7
12,5785714,1735714200000000,0.222578,0.295332,0.35992,0.364969,0.0,5
12,5785715,1735714500000000,0.2065,0.254199,0.315763,0.344793,0.0,4
12,5785716,1735714800000000,0.23331,0.289443,0.405047,0.444874,0.0,7
12,5785717,1735715100000000,0.551228,0.573873,0.54346,0.57345,0.124261,4
12,5785718,1735715400000000,0.547054,0.584512,0.484322,0.501985,0.02663,6
12,5785719,1735715700000000,0.519933,0.579195,0.486792,0.516059,0.017816,6
12,5785720,1735716000000000,0.535122,0.545626,0.427041,0.461468,0.018189,6
12,5785721,1735716300000000,0.255225,0.264961,0.306959,0.337699,0.010442,3
12,5785722,1735716600000000,0.213947,0.231901,0.300918,0.301428,0.0,3
12,5785723,1735716900000000,0.202778,0.221722,0.369183,0.374443,0.0,7
12,5785724,1735717200000000,0.213119,0.290111,0.362274,0.36656,0.0,0
12,5785725,1735717500000000,0.222144,0.234832,0.3996,0.400873,0.0,0
12,5785726,1735717800000000,0.2359,0.244313,0.374659,0.40324,0.0,3
12,5785727,1735718100000000,0.23118,0.242194,0.420423,0.431118,0.0,2
12,5785728,1735718400000000,0.207821,0.224054,0.407628,0.436506,0.0,1
12,5785729,1735718700000000,0.242888,0.272386,0.372113,0.398757,0.0,3
12,5785730,1735719000000000,0.234664,0.250437,0.341995,0.362939,0.0,7
12,5785731,1735719300000000,0.211988,0.219012,0.297549,0.299938,0.0,3
12,5785732,1735719600000000,0.217692,0.228622,0.433535,0.445747,0.0,6
12,5785733,1735719900000000,0.230812,0.293985,0.343083,0.344168,0.0,3
12,5785734,1735720200000000,0.239345,0.280951,0.323913,0.360314,0.0,4
12,5785735,1735720500000000,0.192664,0.252334,0.372627,0.384972,0.0,4
12,5785736,1735720800000000,0.221268,0.235404,0.317942,0.32174,0.0,5
12,5785737,1735721100000000,0.21944,0.243854,0.381958,0.382059,0.0,3
12,5785738,1735721400000000,0.209729,0.288313,0.359953,0.384413,0.0,2
12,5785739,1735721700000000,0.209636,0.216489,0.41032,0.435158,0.0,5
12,5785740,1735722000000000,0.238979,0.274072,0.41711,0.456907,0.0,3
12,5785741,1735722300000000,0.229624,0.253286,0.424501,0.436046,0.0,3
12,5785742,1735722600000000,0.257919,0.258506,0.398522,0.400383,0.056067,6
12,5785743,1735722900000000,0.209744,0.25394,0.339077,0.370252,0.0,3
12,5785744,1735723200000000,0.222468,0.266469,0.336388,0.348572,0.0,2
12,5785745,1735723500000000,0.225575,0.251211,0.357723,0.37095,0.0,4
12,5785746,1735723800000000,0.23613,0.27391,0.462416,0.498726,0.0,3
12,5785747,1735724100000000,0.244451,0.275807,0.37559,0.398605,0.0,7
12,5785748,1735724400000000,0.221685,0.258821,0.38403,0.400044,0.0,5
12,5785749,1735724700000000,0.200294,0.268138,0.430847,0.468869,0.0,2
12,5785750,1735725000000000,0.207204,0.264322,0.382706,0.393318,0.0,1
12,5785751,1735725300000000,0.222569,0.244989,0.347953,0.348812,0.0,5
12,5785752,1735725600000000,0.24021,0.259373,0.41328,0.422515,0.0,3
12,5785753,1735725900000000,0.193965,0.251982,0.350749,0.352514,0.0,4
12,5785754,1735726200000000,0.19894,0.216901,0.381194,0.397504,0.0,4
12,5785755,1735726500000000,0.233629,0.306236,0.402256,0.435499,0.0,3
12,5785756,1735726800000000,0.196715,0.26334,0.349078,0.388085,0.0,5
12,5785757,1735727100000000,0.19975,0.219951,0.377367,0.40538,0.0,4
12,5785758,1735727400000000,0.240458,0.304578,0.448162,0.485207,0.0,2
12,5785759,1735727700000000,0.216016,0.231324,0.350544,0.366886,0.0,2
12,5785760,1735728000000000,0.214639,0.216628,0.427799,0.439908,0.0,1
12,5785761,1735728300000000,0.244629,0.321519,0.362,0.368169,0.0,5
12,5785762,1735728600000000,0.200866,0.261774,0.442386,0.462421,0.0,2
12,5785763,1735728900000000,0.197248,0.23637,0.334817,0.347895,0.0,3
12,5785764,1735729200000000,0.249326,0.316783,0.37151,0.375811,0.0,4
12,5785765,1735729500000000,0.2242,0.230266,0.4388,0.476077,0.0,0
12,5785766,1735729800000000,0.232235,0.291409,0.443371,0.44832,0.0,7
12,5785767,1735730100000000,0.2144,0.290907,0.407777,0.437367,0.0,2
12,5785768,1735730400000000,0.218081,0.283568,0.333054,0.335777,0.0,9
12,5785769,1735730700000000,0.207332,0.241866,0.375863,0.396947,0.0,5
12,5785770,1735731000000000,0.225726,0.253431,0.379054,0.406046,0.0,7
12,5785771,1735731300000000,0.234965,0.306358,0.348005,0.357387,0.0,5
12,5785772,1735731600000000,0.223528,0.246848,0.406108,0.409134,0.0,2
12,5785773,1735731900000000,0.239096,0.314092,0.352616,0.376351,0.0,3
12,5785774,1735732200000000,0.231923,0.257511,0.32955,0.353666,0.0,2
12,5785775,1735732500000000,0.201128,0.211129,0.30556,0.318039,0.0,2
12,5785776,1735732800000000,0.217395,0.236266,0.44458,0.459628,0.0,1
12,5785777,1735733100000000,0.211929,0.253488,0.353756,0.35558,0.0,2
12,5785778,1735733400000000,0.233562,0.24405,0.362166,0.373998,0.0,4
12,5785779,1735733700000000,0.228309,0.258705,0.338681,0.373985,0.0,4
12,5785780,1735734000000000,0.222293,0.294761,0.432519,0.439371,0.0,6
12,5785781,1735734300000000,0.238245,0.245756,0.328176,0.346898,0.0,3
12,5785782,1735734600000000,0.186418,0.235581,0.317081,0.344154,0.0,2
12,5785783,1735734900000000,0.209144,0.241445,0.360327,0.392442,0.0,5
12,5785784,1735735200000000,0.210671,0.262467,0.372872,0.376118,0.0,2
12,5785785,1735735500000000,0.224531,0.2637,0.404931,0.428605,0.0,3
12,5785786,1735735800000000,0.229951,0.300087,0.353459,0.37855,0.0,3
12,5785787,1735736100000000,0.219976,0.252176,0.438765,0.44666,0.0,5
12,5785788,1735736400000000,0.196331,0.237005,0.341964,0.343198,0.0,5
12,5785789,1735736700000000,0.227322,0.237733,0.339219,0.372994,0.0,3
12,5785790,1735737000000000,0.222305,0.26153,0.333656,0.351259,0.0,2
12,5785791,1735737300000000,0.193563,0.202742,0.336791,0.339223,0.0,4
12,5785792,1735737600000000,0.214683,0.261333,0.328397,0.351518,0.0,1
12,5785793,1735737900000000,0.226732,0.260924,0.409393,0.424469,0.0,2
12,5785794,1735738200000000,0.249758,0.312427,0.347382,0.35059,0.0,2
12,5785795,1735738500000000,0.200397,0.233875,0.364826,0.37631,0.0,2
12,5785796,1735738800000000,0.234222,0.28467,0.340796,0.353869,0.0,1
12,5785797,1735739100000000,0.200623,0.205343,0.32324,0.346236,0.0,7
12,5785798,1735739400000000,0.197129,0.253931,0.413257,0.42939,0.0,3
12,5785799,1735739700000000,0.198191,0.274786,0.433478,0.437758,0.0,6
12,5785800,1735740000000000,0.23089,0.266713,0.431572,0.456985,0.0,3
12,5785801,1735740300000000,0.222338,0.223126,0.318965,0.348117,0.0,4
12,5785802,1735740600000000,0.214336,0.262627,0.321714,0.342006,0.0,4
12,5785803,1735740900000000,0.228241,0.239855,0.45902,0.461554,0.0,1
12,5785804,1735741200000000,0.220735,0.258172,0.367084,0.371213,0.0,6
12,5785805,1735741500000000,0.221989,0.224586,0.322704,0.36049,0.0,2
12,5785806,1735741800000000,0.214537,0.249961,0.418377,0.425952,0.0,1
12,5785807,1735742100000000,0.201504,0.271463,0.373222,0.385522,0.0,4
12,5785808,1735742400000000,0.250444,0.261274,0.410435,0.437936,0.089445,4
12,5785809,1735742700000000,0.245208,0.285074,0.296307,0.327981,0.0,5
12,5785810,1735743000000000,0.248623,0.268933,0.373967,0.410408,0.0,5
12,5785811,1735743300000000,0.603422,0.624305,0.54915,0.564957,0.039143,3
12,5785812,1735743600000000,0.600855,0.65232,0.484685,0.524377,0.086331,6
12,5785813,1735743900000000,0.60567,0.665532,0.561384,0.56554,0.01359,1
12,5785814,1735744200000000,0.239334,0.309197,0.331097,0.364158,0.0,5
12,5785815,1735744500000000,0.219997,0.242256,0.372496,0.38338,0.0,2
12,5785816,1735744800000000,0.210223,0.215885,0.439375,0.476858,0.0,2
12,5785817,1735745100000000,0.637606,0.672989,0.477128,0.511896,0.021874,4
12,5785818,1735745400000000,0.6178,0.664568,0.527089,0.55758,0.015286,3
12,5785819,1735745700000000,0.606659,0.665826,0.535735,0.559885,0.036286,8
12,5785820,1735746000000000,0.633383,0.693868,0.52534,0.533918,0.003464,7
12,5785821,1735746300000000,0.210711,0.2798,0.363747,0.382224,0.0,2
12,5785822,1735746600000000,0.219753,0.222247,0.341861,0.343252,0.0,5
12,5785823,1735746900000000,0.171673,0.250152,0.367947,0.396323,0.0,5
12,5785824,1735747200000000,0.203943,0.281288,0.367274,0.371909,0.0,6
12,5785825,1735747500000000,0.219189,0.222033,0.319264,0.329596,0.0,4
12,5785826,1735747800000000,0.192705,0.217769,0.411441,0.421243,0.0,3
12,5785827,1735748100000000,0.193317,0.25456,0.331259,0.362777,0.0,0
12,5785828,1735748400000000,0.220698,0.258979,0.320832,0.336858,0.0,9
12,5785829,1735748700000000,0.232628,0.233,0.357593,0.378974,0.0,1
12,5785830,1735749000000000,0.203949,0.232326,0.335673,0.344018,0.0,5
12,5785831,1735749300000000,0.215282,0.261597,0.365019,0.378383,0.0,5
12,5785832,1735749600000000,0.215698,0.286064,0.325796,0.346272,0.0,0
12,5785833,1735749900000000,0.191878,0.258218,0.385076,0.392844,0.0,5
12,5785834,1735750200000000,0.24131,0.317015,0.439701,0.467293,0.0,5
12,5785835,1735750500000000,0.216707,0.254141,0.380082,0.398053,0.0,4
12,5785836,1735750800000000,0.2169,0.280762,0.318143,0.357489,0.0,6
12,5785837,1735751100000000,0.226714,0.234773,0.342821,0.352682,0.0,4
12,5785838,1735751400000000,0.19192,0.233397,0.376023,0.391866,0.0,5
12,5785839,1735751700000000,0.236559,0.309885,0.304117,0.341104,0.0,7
12,5785840,1735752000000000,0.238911,0.306019,0.334308,0.369747,0.0,2
12,5785841,1735752300000000,0.22253,0.274978,0.311985,0.331352,0.0,3
12,5785842,1735752600000000,0.22832,0.240256,0.384529,0.389473,0.0,2
12,5785843,1735752900000000,0.214131,0.228697,0.461433,0.477784,0.0,5
12,5785844,1735753200000000,0.235539,0.289831,0.331999,0.355493,0.0,8
12,5785845,1735753500000000,0.205187,0.231233,0.404469,0.414638,0.0,3
12,5785846,1735753800000000,0.219417,0.245773,0.354241,0.361886,0.0,3
12,5785847,1735754100000000,0.220491,0.288301,0.324365,0.345622,0.0,4
12,5785848,1735754400000000,0.219304,0.220941,0.439321,0.446362,0.0,4
12,5785849,1735754700000000,0.239244,0.270646,0.470129,0.505111,0.0,2
12,5785850,1735755000000000,0.259388,0.278445,0.40726,0.41023,0.000284,5
12,5785851,1735755300000000,0.218023,0.220191,0.390808,0.430304,0.0,0
12,5785852,1735755600000000,0.228466,0.245792,0.382454,0.403972,0.0,4
12,5785853,1735755900000000,0.205556,0.220296,0.366015,0.405357,0.0,3
12,5785854,1735756200000000,0.238575,0.278933,0.397104,0.427165,0.0,3
12,5785855,1735756500000000,0.210685,0.245501,0.400785,0.406901,0.0,3
12,5785856,1735756800000000,0.276612,0.314348,0.463348,0.472445,0.023271,1
12,5785857,1735757100000000,0.189927,0.26016,0.345565,0.349843,0.0,4
12,5785858,1735757400000000,0.258654,0.298208,0.395624,0.424788,0.045343,4
12,5785859,1735757700000000,0.237842,0.288962,0.379707,0.386453,0.0,10
12,5785860,1735758000000000,0.1998,0.251598,0.410892,0.439476,0.0,4
12,5785861,1735758300000000,0.26175,0.3031,0.487616,0.521996,0.125038,4
12,5785862,1735758600000000,0.203289,0.227671,0.413494,0.429962,0.0,5
12,5785863,1735758900000000,0.214342,0.286595,0.406949,0.433391,0.0,2
12,5785864,1735759200000000,0.196661,0.231715,0.405146,0.440954,0.0,6
12,5785865,1735759500000000,0.217364,0.263054,0.426774,0.456899,0.0,1
12,5785866,1735759800000000,0.219051,0.263783,0.473246,0.478476,0.0,4
12,5785867,1735760100000000,0.234941,0.301152,0.314814,0.326514,0.0,3
12,5785868,1735760400000000,0.26389,0.306659,0.416345,0.437771,0.000378,4
12,5785869,1735760700000000,0.210767,0.247319,0.27052,0.281091,0.0,1
12,5785870,1735761000000000,0.170453,0.207258,0.397713,0.41795,0.0,2
12,5785871,1735761300000000,0.231673,0.294069,0.403127,0.44124,0.0,1
12,5785872,1735761600000000,0.210094,0.236492,0.35166,0.369787,0.0,1
12,5785873,1735761900000000,0.252732,0.32752,0.281655,0.292122,0.022316,5
12,5785874,1735762200000000,0.554847,0.622576,0.493621,0.499484,0.114672,4
12,5785875,1735762500000000,0.541806,0.552874,0.498546,0.53459,0.020334,4
12,5785876,1735762800000000,0.537236,0.562616,0.485508,0.4947,0.092827,5
12,5785877,1735763100000000,0.566682,0.639131,0.473482,0.481226,0.060958,4
12,5785878,1735763400000000,0.215046,0.237315,0.339394,0.36144,0.0,3
12,5785879,1735763700000000,0.246419,0.271831,0.384175,0.402644,0.0,1
12,5785880,1735764000000000,0.216209,0.233606,0.343598,0.359025,0.0,2
12,5785881,1735764300000000,0.245463,0.249815,0.418284,0.44143,0.0,7
